customer_id,first_name,last_name,email,phone_number,address,date_of_birth,registration_date,last_login_date,customer_segment,total_spent,loyalty_points,is_subscribed_to_newsletter
sdv-id-SVduyZ,Erik,Jackson,christopherthomas@example.org,480.596.1724x512,"909 Pike Pl, Seattle, WA 98101",1996-05-15 09:06:32,2021-08-05 17:38:37,2024-05-30 13:05:24,Standard,196.63,308,True
sdv-id-bTBeNP,Kathryn,Wright,james33@example.org,001-970-739-4155x3045,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1983-01-01 20:11:34,2018-07-14 07:07:53,2024-04-15 12:03:28,Standard,2322.07,4724,True
sdv-id-TYyeOW,Amanda,Benton,fpatterson@example.net,599-554-9219,"777 E Pratt St, Baltimore, MD 21202",1997-11-25 07:29:05,2020-04-18 11:43:12,2024-05-07 23:38:00,VIP,349.59,247,False
sdv-id-afekGC,Andrew,Harris,johnsonrobert@example.com,8533851953,"121 Market St, San Francisco, CA 94102",1999-10-12 17:36:47,2022-06-05 04:45:46,2024-06-02 10:17:23,Premium,114.44,3114,False
sdv-id-uQuFam,Susan,Green,valentineadrian@example.com,262-638-7999,"444 Woodward Ave, Detroit, MI 48226",1989-02-20 19:57:02,2019-10-16 12:07:26,2024-05-30 12:30:09,Standard,1269.32,5621,True
sdv-id-SEYPwg,Jason,Ruiz,cdavis@example.com,+1-847-569-5300x683,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1998-04-05 20:28:17,2021-08-28 19:08:54,2024-06-01 18:46:30,Standard,117.84,799,False
sdv-id-ZSfSqp,Robert,Rogers,brandonjohnson@example.com,001-671-561-0487x3699,"444 Woodward Ave, Detroit, MI 48226",1980-08-04 20:11:40,2019-05-04 02:56:14,2024-03-18 17:20:18,Premium,16266.48,3874,True
sdv-id-bYgyaO,Mariah,Gibbs,thompsoncynthia@example.com,435-373-4122,"909 Pike Pl, Seattle, WA 98101",1989-01-05 10:11:00,2018-09-18 07:04:59,2024-05-22 16:53:15,VIP,857.26,1336,False
sdv-id-zKDlSR,Karen,Wagner,jessicafernandez@example.net,4919141468,"909 Pike Pl, Seattle, WA 98101",1999-04-30 02:40:15,2022-06-10 04:40:17,2024-05-16 00:58:28,Premium,150.6,620,True
sdv-id-fptCkx,Isaac,Tyler,pughjill@example.net,(882)259-0896,"999 Riverfront Dr, Jacksonville, FL 32202",1993-08-10 05:50:51,2021-06-11 11:05:16,2024-06-02 05:42:26,Premium,298.77,296,False
sdv-id-irqlUg,Sheri,Moss,melissa64@example.net,+1-520-605-2047x1336,"444 Willow Way, San Antonio, TX 78201",1987-04-25 01:32:12,2019-05-23 10:48:12,2024-05-15 05:23:51,Standard,11947.13,2321,False
sdv-id-vhuySz,Elizabeth,Hill,jamesburns@example.org,487.575.2068,"787 Trade St, Charlotte, NC 28202",1995-09-30 08:49:10,2021-07-27 13:10:58,2024-05-31 03:03:01,Premium,5501.11,3065,True
sdv-id-icBUUL,Shelby,Morrison,robinbeasley@example.org,(377)443-2627x231,"333 Pennsylvania Ave NW, Washington, DC 20004",1992-07-18 15:56:10,2021-08-12 05:22:06,2024-05-26 01:59:16,VIP,10406.16,1841,True
sdv-id-CIHamX,Aaron,Levy,carnold@example.com,758.985.9662x3139,"777 E Pratt St, Baltimore, MD 21202",1993-04-09 15:02:52,2022-02-13 05:20:10,2024-05-31 06:36:26,VIP,1824.97,5610,True
sdv-id-GFSlYT,Christina,Willis,johncurtis@example.net,653-512-7910,"444 Woodward Ave, Detroit, MI 48226",1975-04-22 22:37:36,2019-01-29 05:04:10,2024-02-16 02:37:54,Standard,1163.62,11047,True
sdv-id-XoXUez,William,Vazquez,smithnatalie@example.net,001-561-515-8072x96765,"456 Oak Ave, Chicago, IL 60601",1983-01-09 19:37:24,2021-08-20 00:38:26,2024-01-31 14:14:28,Premium,21784.65,3801,False
sdv-id-JAhQuw,Angela,Barrett,richard72@example.com,(657)470-0560,"787 Trade St, Charlotte, NC 28202",1989-03-12 14:40:12,2020-10-04 01:09:25,2024-05-18 11:38:23,Standard,3094.57,5539,False
sdv-id-JRRWyo,Tracy,Spears,garyward@example.com,378.395.1259x8424,"999 Riverfront Dr, Jacksonville, FL 32202",1999-06-26 18:43:09,2023-01-24 19:59:01,2024-06-01 16:00:03,Standard,2401.62,500,True
sdv-id-ZCcrwa,Corey,Mills,foleyshannon@example.org,001-335-484-4086,"343 Monument Cir, Indianapolis, IN 46204",1985-11-23 20:26:30,2020-04-12 16:01:58,2024-05-25 07:36:03,Premium,17212.61,3789,True
sdv-id-mkXvXa,Nicole,Kerr,matthew05@example.org,914-740-4120x003,"777 E Pratt St, Baltimore, MD 21202",1983-02-13 15:23:43,2018-03-24 12:28:37,2024-05-15 18:43:27,Standard,1018.11,1453,True
sdv-id-PbbEcI,Jeffrey,Thornton,nayala@example.org,2123745855,"333 Spruce Ct, Phoenix, AZ 85001",1973-07-23 23:18:33,2018-06-09 03:13:36,2023-12-20 02:42:51,Standard,19751.87,8517,True
sdv-id-KkjpQW,Peter,Davis,cindyjones@example.net,634-515-9228,"333 Pennsylvania Ave NW, Washington, DC 20004",2002-11-27 15:49:16,2023-09-29 05:29:54,2024-06-02 11:11:10,Standard,111.32,273,True
sdv-id-oTPSbX,Taylor,French,manuel08@example.net,490.802.4116x5664,"444 Woodward Ave, Detroit, MI 48226",1995-11-13 02:04:26,2018-12-18 17:24:28,2024-06-02 05:50:03,Premium,112.18,1076,True
sdv-id-TAsSyn,Pamela,Mason,amber54@example.org,5167435974,"222 Beacon St, Boston, MA 02116",1966-09-23 17:51:53,2018-04-01 19:17:43,2024-03-19 14:15:53,Premium,23283.62,19414,True
sdv-id-XZoSBL,Justin,Edwards,elizabeth59@example.com,594.920.1246x01534,"555 Aspen Dr, San Diego, CA 92101",1993-10-23 08:13:49,2021-03-24 18:53:46,2024-05-16 18:38:08,VIP,6743.55,898,False
sdv-id-Amnmob,Heidi,Manning,wwall@example.org,942.741.8432x1591,"212 Cedar Rd, Philadelphia, PA 19101",1995-10-09 17:36:07,2021-09-07 16:47:31,2024-06-01 20:38:41,Premium,489.82,2056,True
sdv-id-neapRS,Christina,Miller,melanie31@example.net,348-512-9383x465,"456 Oak Ave, Chicago, IL 60601",1978-12-23 17:47:20,2018-11-29 05:02:19,2024-05-30 17:51:44,Premium,12880.98,19356,False
sdv-id-wATFsE,Travis,Turner,ryan52@example.net,7156016151,"333 Spruce Ct, Phoenix, AZ 85001",1990-10-13 06:20:04,2021-10-12 23:59:35,2024-05-14 21:42:20,VIP,5227.81,1315,True
sdv-id-iORxDM,Jennifer,Nguyen,hintonjessica@example.org,001-899-646-0477x40448,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1969-01-22 02:07:12,2018-03-23 14:22:00,2024-02-17 12:37:44,Premium,18066.61,14717,False
sdv-id-yPUunE,Michelle,Hanna,stacysmith@example.com,+1-467-756-8860x858,"777 Redwood Pkwy, San Jose, CA 95101",1993-09-11 14:17:50,2020-11-22 02:12:06,2024-05-27 13:11:12,Standard,114.55,2337,False
sdv-id-YqhFQo,Kevin,Johnson,charles48@example.net,646-385-8497,"777 E Pratt St, Baltimore, MD 21202",2000-05-04 12:52:07,2020-10-11 11:55:22,2024-06-01 17:40:55,Premium,111.59,192,True
sdv-id-CjLtGi,Derek,Phillips,coreymarquez@example.com,001-447-494-7123x0361,"333 Spruce Ct, Phoenix, AZ 85001",1998-12-18 06:57:42,2022-02-09 14:11:46,2024-05-30 09:43:47,Standard,111.36,230,True
sdv-id-gvQozz,Amber,Lawson,carmstrong@example.net,5947689530,"777 Redwood Pkwy, San Jose, CA 95101",1979-02-15 03:32:54,2019-04-03 11:48:35,2024-05-24 14:53:59,Premium,1795.96,8195,False
sdv-id-WYiMft,David,Tucker,burnsanita@example.org,+1-598-992-5021x965,"789 Pine Ln, Los Angeles, CA 90001",1970-10-01 07:43:34,2019-09-16 07:45:38,2024-02-20 22:10:46,Standard,21563.23,7360,True
sdv-id-YenaOv,Yvonne,Rose,ericdawson@example.net,529.571.6421,"212 Cedar Rd, Philadelphia, PA 19101",1984-11-14 10:04:35,2018-12-25 05:05:57,2024-04-26 23:35:05,Standard,5268.66,5972,True
sdv-id-HyQBgR,Michael,Brown,ahall@example.org,+1-769-371-6016x9877,"787 Trade St, Charlotte, NC 28202",1986-03-02 11:58:32,2019-10-15 18:01:39,2024-05-11 02:11:30,VIP,989.47,10151,False
sdv-id-hvSFzq,Michelle,Herman,wadkins@example.org,(661)204-8772x561,"121 Market St, San Francisco, CA 94102",1999-12-05 07:09:47,2022-05-18 07:08:20,2024-06-01 11:43:15,Standard,197.8,363,True
sdv-id-oTxmjv,Joy,Reyes,bakerelizabeth@example.com,+1-547-290-0174x45801,"909 Pike Pl, Seattle, WA 98101",1988-10-08 14:36:30,2018-05-19 04:35:16,2024-05-11 13:46:26,Standard,122.0,1971,True
sdv-id-BgIwrg,Cassidy,Anderson,iankennedy@example.com,664.338.0950x25595,"789 Pine Ln, Los Angeles, CA 90001",1972-02-11 20:16:11,2018-03-24 12:47:30,2024-04-05 04:20:28,Premium,22642.52,23222,True
sdv-id-YmBsnA,Meredith,Boyd,bishopjoel@example.net,696-751-4845x8974,"565 High St, Columbus, OH 43215",1991-08-28 17:31:18,2019-08-12 19:17:53,2024-06-01 09:31:31,Premium,154.12,1986,False
sdv-id-NhTOHl,Victor,Mann,victoria26@example.org,990.768.4861x6173,"555 Aspen Dr, San Diego, CA 92101",1982-08-02 04:23:54,2021-01-03 13:48:43,2024-05-06 07:16:15,Standard,12561.35,6913,True
sdv-id-GJjtxv,Aaron,Allen,jennifermoore@example.com,(786)652-7852,"565 High St, Columbus, OH 43215",1995-10-04 09:56:42,2018-09-20 07:41:14,2024-05-17 15:29:19,VIP,1278.58,581,False
sdv-id-ixORGa,Kevin,Mcguire,douglascruz@example.net,(405)483-2757,"789 Pine Ln, Los Angeles, CA 90001",1981-10-14 00:27:30,2018-05-11 09:39:30,2024-04-27 07:09:46,Premium,4522.8,5021,True
sdv-id-zdVedh,Alexis,Hall,todd97@example.org,682.566.8209x58239,"222 Beacon St, Boston, MA 02116",1997-02-09 17:09:22,2020-08-08 09:55:08,2024-05-25 11:59:55,Standard,474.56,868,True
sdv-id-lyVYXI,Douglas,Garcia,knightandrew@example.com,(835)439-9307,"666 SW Broadway, Portland, OR 97205",1997-02-20 14:44:45,2021-04-13 08:27:11,2024-05-31 07:04:23,Standard,113.49,631,True
sdv-id-PJzLOu,Michael,Henry,ericksonjoshua@example.org,+1-444-312-4751,"111 16th St Mall, Denver, CO 80202",1996-02-06 10:31:58,2021-03-02 21:49:51,2024-06-01 10:18:27,Standard,191.15,4174,True
sdv-id-kLLMzd,Angela,Santiago,xday@example.com,(214)721-5357,"787 Trade St, Charlotte, NC 28202",2002-08-23 15:31:38,2023-11-17 03:23:19,2024-06-02 01:13:51,Standard,118.09,183,True
sdv-id-PaDEHP,Heather,Jenkins,qdrake@example.org,001-821-290-0175x912,"456 Oak Ave, Chicago, IL 60601",1995-05-16 00:03:04,2020-03-15 07:37:20,2024-06-01 22:42:23,Premium,134.99,1277,False
sdv-id-lJHpGy,Kenneth,Johnson,brucecross@example.net,290.650.2849x1377,"777 E Pratt St, Baltimore, MD 21202",1980-12-01 12:19:55,2018-10-14 17:31:29,2024-05-11 05:44:44,VIP,13668.97,10617,False
sdv-id-DxPKVD,Scott,Phillips,andrea21@example.org,001-468-604-0184x173,"343 Monument Cir, Indianapolis, IN 46204",1969-11-17 08:18:32,2018-10-02 06:24:33,2023-11-07 15:06:12,Standard,14547.12,9669,True
sdv-id-qStRtD,Lauren,Smith,mcmillanstacey@example.com,561.989.7329,"456 Oak Ave, Chicago, IL 60601",1988-02-10 03:05:00,2022-02-20 02:26:34,2024-04-24 06:44:21,Standard,14799.71,1478,False
sdv-id-KrIiCE,Sarah,Newman,gabriellamcintyre@example.org,6406034470,"343 Monument Cir, Indianapolis, IN 46204",2000-09-04 04:15:35,2022-06-26 05:20:48,2024-06-01 15:50:30,Standard,119.08,293,True
sdv-id-sJYWoP,Janet,Sullivan,johnbowen@example.com,(831)506-2212,"456 Oak Ave, Chicago, IL 60601",1993-12-01 12:31:50,2019-10-07 08:34:24,2024-05-01 12:13:21,VIP,113.52,3548,False
sdv-id-vgFUzq,Christopher,Pearson,erinherrera@example.org,443.666.9161,"121 Market St, San Francisco, CA 94102",1991-10-31 08:58:05,2023-05-05 08:19:13,2024-05-22 02:17:59,Premium,15872.75,2903,True
sdv-id-zSbsPy,Brian,Baird,jacqueline20@example.net,001-503-962-0510x65505,"121 Market St, San Francisco, CA 94102",1967-05-07 11:12:01,2018-07-30 08:45:06,2024-02-12 06:55:23,Premium,23769.88,30000,False
sdv-id-GJvxuy,Stephanie,Reed,valdezcourtney@example.org,877.335.7997x01498,"212 Cedar Rd, Philadelphia, PA 19101",2000-12-02 22:05:20,2023-05-10 23:26:28,2024-06-01 23:00:58,Premium,111.96,358,True
sdv-id-zYyaVc,Amanda,May,mweber@example.com,(567)683-7826,"555 Aspen Dr, San Diego, CA 92101",1993-12-18 10:57:15,2019-11-23 20:55:27,2024-05-30 19:20:38,Standard,148.21,1354,False
sdv-id-PHTbwR,Adam,Kelley,tammie77@example.net,001-821-897-9054x99174,"333 Spruce Ct, Phoenix, AZ 85001",1988-01-23 15:56:44,2020-01-14 08:03:13,2024-05-09 00:21:19,VIP,6812.29,4598,True
sdv-id-IUQYfm,David,Aguilar,khouston@example.com,217-938-9756,"555 Aspen Dr, San Diego, CA 92101",2001-03-16 07:23:55,2023-09-30 18:57:57,2024-06-02 00:13:56,Standard,119.69,647,True
sdv-id-AafblL,Bruce,Medina,martinashley@example.org,253.253.9981x9173,"777 E Pratt St, Baltimore, MD 21202",1994-12-18 23:34:20,2021-06-27 01:12:13,2024-05-18 06:27:03,VIP,115.8,573,True
sdv-id-ZvRAqf,Charles,Navarro,hurstamanda@example.org,001-407-577-5598x881,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1998-10-06 07:36:16,2021-12-30 04:16:01,2024-06-02 10:25:11,Standard,120.97,524,True
sdv-id-YcLVcd,Veronica,Hernandez,johnnyharvey@example.net,+1-511-217-5631,"101 Birch Blvd, Houston, TX 77001",2002-07-30 02:54:05,2023-05-14 06:27:54,2024-06-02 08:38:57,Standard,111.43,180,True
sdv-id-dwaSlh,Jonathan,Bryant,smithsheila@example.org,341.872.9484,"555 Aspen Dr, San Diego, CA 92101",1995-09-04 12:41:00,2022-11-08 15:33:45,2024-05-29 06:05:14,Standard,1960.81,3700,True
sdv-id-vvAXdu,Kyle,Underwood,juliandaniel@example.com,904.686.3897,Sample Data,1985-08-16 18:59:31,2018-04-22 21:11:41,2024-04-23 15:08:51,Standard,710.82,5854,False
sdv-id-vMtrLV,Emma,Martin,stokesjoan@example.org,+1-912-959-4264x696,"121 Market St, San Francisco, CA 94102",2002-07-09 13:46:12,2023-02-01 00:50:54,2024-06-01 18:28:42,Standard,111.32,194,False
sdv-id-PiDMOA,Scott,Lopez,jessica16@example.org,460.265.7846,Sample Data,1988-10-15 01:14:38,2021-10-20 20:49:09,2024-05-20 13:04:42,VIP,23092.27,2944,False
sdv-id-yGhZiQ,Ronnie,Pearson,oliviaarnold@example.net,252.353.4819x72222,Sample Data,2002-06-20 18:17:24,2022-12-15 10:56:03,2024-05-31 17:20:47,Standard,111.83,187,False
sdv-id-gapvvB,Nicholas,Tapia,mtucker@example.net,+1-232-955-8105x36588,"123 Maple St, New York, NY 10001",1980-10-21 03:20:51,2018-10-25 14:38:44,2024-02-12 18:44:27,Standard,6147.77,7380,True
sdv-id-mkozpg,Vincent,Jordan,karensingleton@example.org,368-836-8890,"777 Redwood Pkwy, San Jose, CA 95101",1990-01-16 03:28:12,2022-06-20 02:10:27,2024-05-07 04:15:05,Premium,153.87,3174,True
sdv-id-pfIYYF,Amy,Edwards,qperez@example.org,357-810-2481x0206,"333 Pennsylvania Ave NW, Washington, DC 20004",1980-12-17 13:09:53,2018-09-22 20:31:50,2024-02-07 18:15:24,Standard,12845.72,8544,False
sdv-id-UgzEBk,Bradley,Jones,villegasmichael@example.net,+1-297-482-1411x6281,"121 Market St, San Francisco, CA 94102",1993-03-07 06:23:17,2022-08-18 18:56:30,2024-06-02 01:43:14,Premium,574.45,711,True
sdv-id-MMmWoZ,Vickie,Baker,chloehughes@example.org,388.634.7361,"666 Elm St, Dallas, TX 75201",1997-02-10 04:27:13,2020-07-06 12:25:28,2024-05-26 04:07:30,Premium,113.63,714,False
sdv-id-oJFimR,Melanie,Nguyen,stevensims@example.com,688.598.9794x42994,"222 Beacon St, Boston, MA 02116",1971-11-24 17:35:05,2019-01-27 12:58:45,2024-03-13 06:44:33,Standard,12460.56,14501,True
sdv-id-DsKYdb,Dennis,Ramos,mmoses@example.org,518.981.5783,"787 Trade St, Charlotte, NC 28202",1974-10-10 14:52:25,2018-08-19 14:04:24,2024-04-13 18:01:58,Standard,2949.95,6098,True
sdv-id-LPjPfP,Lindsay,Davis,cookjessica@example.net,001-413-748-7664x1763,"999 Riverfront Dr, Jacksonville, FL 32202",1996-08-16 18:06:06,2022-08-01 01:27:45,2024-05-26 04:06:43,Premium,113.19,3259,False
sdv-id-kJwHOF,Jorge,Torres,crystal50@example.org,627-461-8787x93831,"212 Cedar Rd, Philadelphia, PA 19101",1973-01-26 10:44:10,2019-07-17 13:06:30,2024-02-22 18:06:19,Standard,20218.16,18114,False
sdv-id-NTowZD,Paul,Vargas,chapmanrichard@example.com,835-759-8665,"909 Pike Pl, Seattle, WA 98101",1997-08-11 06:02:39,2020-07-13 06:24:39,2024-05-25 22:59:48,VIP,942.94,454,True
sdv-id-CvChie,Mary,Love,sabrinalarson@example.net,759-576-2175,"343 Monument Cir, Indianapolis, IN 46204",1991-02-09 09:47:58,2019-02-17 22:26:48,2024-05-21 22:52:54,VIP,5370.36,1014,True
sdv-id-qfETzr,Tammy,Clark,sullivanlacey@example.net,3965826854,"555 Aspen Dr, San Diego, CA 92101",2002-01-11 20:12:22,2023-06-04 19:54:49,2024-06-02 07:23:06,VIP,115.09,794,True
sdv-id-UGzedd,Jennifer,Lucas,sandra63@example.net,(789)494-6999x717,"343 Monument Cir, Indianapolis, IN 46204",1984-04-25 11:43:15,2020-11-14 15:47:02,2024-05-20 14:59:36,Premium,10905.21,7048,False
sdv-id-koyiEY,Penny,Carlson,alexisrodriguez@example.org,+1-264-945-7621x9590,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1993-01-11 18:05:53,2018-12-31 09:40:05,2024-05-14 09:46:18,Premium,133.17,595,True
sdv-id-qlGQBO,Ashley,Nguyen,jamesnguyen@example.com,769.524.7372,"909 Pike Pl, Seattle, WA 98101",1983-11-28 05:37:30,2018-03-17 03:48:58,2024-04-27 00:37:38,Premium,902.39,7207,True
sdv-id-VupREY,Martha,Kane,brownandrew@example.org,612-674-7205,"212 Cedar Rd, Philadelphia, PA 19101",1984-07-30 01:58:54,2020-01-13 01:06:22,2024-05-01 03:07:53,Standard,443.92,1051,True
sdv-id-gFoqSL,Brandon,Mack,stephentorres@example.net,+1-563-619-1761x5307,"787 Trade St, Charlotte, NC 28202",1978-11-09 14:55:07,2019-11-28 15:37:15,2024-03-03 19:48:46,VIP,19841.43,4123,False
sdv-id-yxTtXQ,Sean,Gordon,george65@example.com,001-274-579-7521,"456 Oak Ave, Chicago, IL 60601",1996-01-16 14:49:10,2020-11-13 09:30:06,2024-05-26 04:45:03,Premium,666.71,2401,True
sdv-id-eWCboP,Katherine,Webb,kaiserlauren@example.org,5367408891,"444 Woodward Ave, Detroit, MI 48226",1990-10-05 00:23:13,2019-03-24 07:31:18,2024-04-27 03:29:17,Premium,185.4,1622,True
sdv-id-NQEmzF,Sandra,Lang,gsmith@example.net,001-902-749-8459x956,"787 Trade St, Charlotte, NC 28202",2001-11-20 14:36:37,2020-01-26 12:15:16,2024-06-02 10:19:58,Premium,111.84,395,False
sdv-id-KfBvTY,Albert,Martinez,villarebecca@example.net,6079340095,"111 16th St Mall, Denver, CO 80202",1981-12-02 12:02:38,2018-06-24 02:36:32,2024-05-18 10:05:40,Standard,905.4,3051,True
sdv-id-MsymIp,Melissa,Taylor,brendan98@example.org,001-655-270-9371x4213,"909 Pike Pl, Seattle, WA 98101",1995-10-27 17:37:01,2022-08-21 23:31:41,2024-05-28 21:45:59,Premium,2499.05,1110,False
sdv-id-bMZsxx,Thomas,Miller,tamara54@example.org,001-399-402-8988x4457,"565 High St, Columbus, OH 43215",1969-09-07 13:36:06,2018-04-07 08:28:24,2024-03-22 17:18:40,VIP,19981.36,15472,False
sdv-id-Fddqii,Jessica,Montgomery,nicole05@example.net,496-558-7982,"777 Redwood Pkwy, San Jose, CA 95101",1969-08-24 21:25:55,2018-08-13 11:36:18,2023-12-04 00:42:38,Standard,24780.36,20021,True
sdv-id-wRwMST,Tammy,Wright,hthompson@example.com,(450)554-9605x22425,"333 Pennsylvania Ave NW, Washington, DC 20004",1974-07-14 17:29:55,2018-09-30 07:55:15,2023-12-04 15:46:19,Premium,22964.96,15618,False
sdv-id-hWLNCM,Eric,Miller,nperry@example.com,+1-572-262-2739x87682,Sample Data,1980-09-24 10:55:03,2020-07-25 11:42:36,2024-05-07 11:22:49,Premium,20324.68,11661,True
sdv-id-kszkmb,Amber,Anderson,nicholasthompson@example.com,001-730-946-9780x72851,"333 Spruce Ct, Phoenix, AZ 85001",1974-05-07 07:22:47,2018-11-18 20:56:29,2024-03-03 23:55:21,Premium,2018.11,11461,True
sdv-id-HVecxB,Mary,Washington,gochoa@example.net,(271)427-1119,"555 Aspen Dr, San Diego, CA 92101",1974-09-17 09:11:57,2018-10-15 04:36:02,2024-05-08 08:37:52,Standard,18417.44,12443,False
sdv-id-VQMkAp,Elizabeth,Becker,josegonzalez@example.org,690.230.1260x8503,"787 Trade St, Charlotte, NC 28202",1998-01-16 09:52:26,2021-08-07 11:05:31,2024-05-25 14:45:14,Standard,124.59,360,True
sdv-id-zlesTH,Maria,Vargas,margaret25@example.org,+1-227-489-5932x147,"101 Birch Blvd, Houston, TX 77001",1971-09-18 07:56:01,2018-06-01 11:09:18,2024-05-01 05:30:02,Premium,17585.95,17307,False
sdv-id-bijPZG,Monica,Scott,brian45@example.com,6617853031,"222 Beacon St, Boston, MA 02116",1992-10-31 20:37:01,2021-09-14 13:48:33,2024-05-30 18:04:19,Standard,664.66,980,False
sdv-id-gmQxwq,Kimberly,Richardson,robert44@example.org,(449)867-2201,"999 Riverfront Dr, Jacksonville, FL 32202",1981-07-02 10:05:20,2018-04-15 18:15:06,2024-04-27 03:34:17,Premium,231.32,5927,True
sdv-id-iPlpzB,Daniel,Harris,sheenathompson@example.com,001-215-540-0545,"555 Aspen Dr, San Diego, CA 92101",2002-01-14 23:47:52,2023-10-14 12:29:38,2024-06-02 11:10:59,Premium,206.42,596,True
sdv-id-FzlEBp,Katie,Park,molly92@example.com,944-738-7534,"999 Riverfront Dr, Jacksonville, FL 32202",1995-12-23 23:10:13,2023-06-24 04:24:18,2024-06-01 14:21:26,Standard,375.4,1809,False
sdv-id-iusVaO,Jenny,Fuller,kristina71@example.net,(417)209-7060,"666 Elm St, Dallas, TX 75201",1998-08-10 18:07:44,2022-03-27 06:39:28,2024-05-30 07:20:18,Standard,121.47,279,True
sdv-id-TXPNIo,Wanda,Webster,johnwall@example.com,804-377-3211,"777 Redwood Pkwy, San Jose, CA 95101",1990-10-15 20:22:09,2022-02-21 19:03:09,2024-05-28 15:01:52,Premium,3969.04,2069,True
sdv-id-pobIhl,Kayla,Lawrence,pdaugherty@example.net,273.736.9320,Sample Data,1989-08-25 20:57:26,2019-04-12 06:06:03,2024-05-05 12:56:45,Standard,192.83,6352,True
sdv-id-qBpllG,Bryan,Lopez,lisa02@example.com,001-652-838-2915x290,"111 16th St Mall, Denver, CO 80202",2001-03-22 15:16:39,2022-03-21 15:09:20,2024-06-02 10:38:02,Standard,111.32,1020,True
sdv-id-tntKzC,Jennifer,Harris,tina33@example.net,+1-863-318-1725,"999 Riverfront Dr, Jacksonville, FL 32202",1995-09-15 23:34:48,2023-06-16 01:57:42,2024-05-04 22:20:45,Standard,4234.47,2043,False
sdv-id-pGDOoo,Eric,Kennedy,lynncox@example.org,(642)742-6052,"777 Redwood Pkwy, San Jose, CA 95101",1989-07-17 07:03:12,2021-08-16 04:10:30,2024-05-09 22:41:36,Standard,15555.95,1777,True
sdv-id-zcVRJu,Brandi,Wells,jameshooper@example.com,001-817-824-5926,"999 Riverfront Dr, Jacksonville, FL 32202",1987-06-15 05:44:00,2020-10-10 09:12:44,2024-05-01 02:11:22,VIP,3648.91,7850,True
sdv-id-xvhPpV,Jessica,Shaffer,kylemiller@example.net,001-409-880-3202,"787 Trade St, Charlotte, NC 28202",1992-04-18 18:37:22,2019-04-28 13:26:54,2024-05-05 21:47:59,Standard,500.11,359,False
sdv-id-ZmzosA,Lisa,Johnson,david70@example.com,+1-393-623-4842x48196,"222 Beacon St, Boston, MA 02116",1980-11-10 05:29:49,2018-11-01 07:41:58,2024-05-01 04:36:28,Standard,5983.88,2971,False
sdv-id-dqSdDp,Jacob,Martin,denise74@example.net,458.482.3746,"333 Pennsylvania Ave NW, Washington, DC 20004",1967-06-24 23:18:16,2019-05-24 00:48:07,2024-03-26 00:30:37,Standard,25432.01,25811,True
sdv-id-GQECIV,Jonathan,Anderson,wwolfe@example.org,916.443.4980,"343 Monument Cir, Indianapolis, IN 46204",1979-12-28 13:03:55,2019-10-13 06:06:29,2024-01-07 12:05:36,VIP,14011.79,2274,False
sdv-id-iFLJfu,Jennifer,James,samuel24@example.com,+1-346-361-3717x19162,"565 High St, Columbus, OH 43215",1988-11-14 13:25:30,2019-12-20 00:18:07,2024-05-24 17:21:36,Standard,2970.24,2960,False
sdv-id-ygIotJ,Benjamin,Carr,lisa07@example.com,(472)797-5520x2886,"789 Pine Ln, Los Angeles, CA 90001",2000-07-20 02:17:57,2021-08-07 11:37:29,2024-05-27 21:36:23,Premium,141.68,1069,True
sdv-id-nQnYAg,Thomas,Griffin,briggsmark@example.net,872.674.2172x3843,"666 SW Broadway, Portland, OR 97205",1989-03-29 16:12:47,2018-07-11 07:23:21,2024-05-30 00:28:48,Standard,148.82,1723,True
sdv-id-PhDjlT,Todd,Rangel,johnsluis@example.net,(515)813-3447x25237,"666 SW Broadway, Portland, OR 97205",1993-05-06 18:06:05,2022-03-18 10:12:33,2024-04-26 04:44:36,Standard,15808.39,1328,False
